id,x,y,minlon,maxlon,minla,maxla,landuse
507.0,27.0,154.0,-9.4362,-9.434,38.6928,38.6946,2.0
508.0,27.0,155.0,-9.4362,-9.434,38.6946,38.6963,2.0
509.0,27.0,157.0,-9.4362,-9.434,38.6982,38.6999,2.0
510.0,27.0,158.0,-9.4362,-9.434,38.7,38.7018,1.0
512.0,27.0,160.0,-9.4362,-9.434,38.7036,38.7054,1.0
513.0,27.0,162.0,-9.4362,-9.434,38.7072,38.7089,2.0
514.0,27.0,163.0,-9.4362,-9.434,38.709,38.7108,1.0
515.0,27.0,164.0,-9.4362,-9.434,38.7108,38.7125,1.0
516.0,27.0,165.0,-9.4362,-9.434,38.7126,38.7144,1.0
517.0,27.0,166.0,-9.4362,-9.434,38.7144,38.7162,1.0
520.0,27.0,169.0,-9.4362,-9.434,38.7198,38.7215,1.0
522.0,27.0,181.0,-9.4362,-9.434,38.7414,38.7431,1.0
538.0,27.0,250.0,-9.4362,-9.434,38.8656,38.8673,2.0
544.0,28.0,156.0,-9.4339,-9.4316,38.6964,38.6982,2.0
545.0,28.0,157.0,-9.4339,-9.4316,38.6982,38.6999,2.0
546.0,28.0,158.0,-9.4339,-9.4316,38.7,38.7018,1.0
547.0,28.0,160.0,-9.4339,-9.4316,38.7036,38.7054,1.0
548.0,28.0,162.0,-9.4339,-9.4316,38.7072,38.7089,3.0
549.0,28.0,163.0,-9.4339,-9.4316,38.709,38.7108,1.0
550.0,28.0,164.0,-9.4339,-9.4316,38.7108,38.7125,1.0
551.0,28.0,166.0,-9.4339,-9.4316,38.7144,38.7162,1.0
552.0,28.0,167.0,-9.4339,-9.4316,38.7162,38.7179,1.0
555.0,28.0,182.0,-9.4339,-9.4316,38.7432,38.745,1.0
570.0,29.0,153.0,-9.4316,-9.4293,38.691,38.6928,2.0
572.0,29.0,155.0,-9.4316,-9.4293,38.6946,38.6963,1.0
573.0,29.0,157.0,-9.4316,-9.4293,38.6982,38.6999,2.0
574.0,29.0,158.0,-9.4316,-9.4293,38.7,38.7018,2.0
575.0,29.0,159.0,-9.4316,-9.4293,38.7018,38.7035,1.0
576.0,29.0,160.0,-9.4316,-9.4293,38.7036,38.7054,1.0
577.0,29.0,161.0,-9.4316,-9.4293,38.7054,38.7072,1.0
579.0,29.0,164.0,-9.4316,-9.4293,38.7108,38.7125,1.0
582.0,29.0,183.0,-9.4316,-9.4293,38.745,38.7468,3.0
583.0,29.0,211.0,-9.4316,-9.4293,38.7954,38.7971,2.0
590.0,29.0,246.0,-9.4316,-9.4293,38.8584,38.8602,3.0
592.0,29.0,251.0,-9.4316,-9.4293,38.8674,38.8692,2.0
593.0,29.0,252.0,-9.4316,-9.4293,38.8692,38.8709,1.0
600.0,30.0,155.0,-9.4293,-9.427,38.6946,38.6963,2.0
601.0,30.0,156.0,-9.4293,-9.427,38.6964,38.6982,2.0
602.0,30.0,157.0,-9.4293,-9.427,38.6982,38.6999,3.0
603.0,30.0,158.0,-9.4293,-9.427,38.7,38.7018,3.0
604.0,30.0,160.0,-9.4293,-9.427,38.7036,38.7054,1.0
605.0,30.0,172.0,-9.4293,-9.427,38.7252,38.7269,5.0
608.0,30.0,215.0,-9.4293,-9.427,38.8026,38.8044,2.0
609.0,30.0,216.0,-9.4293,-9.427,38.8044,38.8061,2.0
615.0,30.0,236.0,-9.4293,-9.427,38.8404,38.8422,2.0
618.0,30.0,251.0,-9.4293,-9.427,38.8674,38.8692,1.0
625.0,31.0,153.0,-9.427,-9.4247,38.691,38.6928,2.0
626.0,31.0,155.0,-9.427,-9.4247,38.6946,38.6963,2.0
627.0,31.0,156.0,-9.427,-9.4247,38.6964,38.6982,1.0
